date,code,hs2,imports,exports,commodity,total
2019-01,AB,71,8466670.0,4219651.0,Precious metals & stones,12686321.0
2019-01,NB,16,703296.0,11942773.0,Prepared meat & fish,12646069.0
2019-01,MB,22,12567738.0,5719.0,Beverages & spirits,12573457.0
2019-01,AB,34,11406977.0,1139544.0,Soap & cleaning products,12546521.0
2019-01,ON,92,10149664.0,2396095.0,Musical instruments,12545759.0
2019-01,ON,79,8969196.0,3468536.0,Zinc,12437732.0
2019-01,NS,16,447230.0,11866378.0,Prepared meat & fish,12313608.0
2019-01,NS,90,5838529.0,6271095.0,Optical & medical instruments,12109624.0
2019-01,BC,35,8119681.0,3929097.0,Protein substances,12048778.0
2019-01,NB,85,9306889.0,2700244.0,Electrical equipment,12007133.0
2019-01,AB,05,911463.0,10920031.0,Other animal products,11831494.0
2019-01,AB,41,82758.0,11401055.0,Raw hides & skins,11483813.0
2019-01,AB,16,8285549.0,3152014.0,Prepared meat & fish,11437563.0
2019-01,BC,01,6223644.0,5132508.0,Live animals,11356152.0
2019-01,MB,71,5402252.0,5922826.0,Precious metals & stones,11325078.0
2019-01,ON,60,10041181.0,1210320.0,Knitted fabrics,11251501.0
2019-01,BC,74,7388828.0,3817299.0,Copper,11206127.0
2019-01,BC,11,5830585.0,5342153.0,Milling products,11172738.0
2019-01,ZZ,68,0.0,10792582.0,Stone & cement articles,10792582.0
2019-01,AB,33,10025412.0,619831.0,Cosmetics & perfumes,10645243.0
2019-01,SK,94,10330886.0,211216.0,Furniture,10542102.0
2019-01,BC,17,8379974.0,2128796.0,Sugars,10508770.0
2019-01,ZZ,63,0.0,10424904.0,Other made-up textiles,10424904.0
2019-01,ZZ,69,0.0,10282783.0,Ceramic products,10282783.0
2019-01,ZZ,48,0.0,10259537.0,Paper & paperboard,10259537.0
2019-01,MB,82,9840640.0,350739.0,Tools & cutlery,10191379.0
2019-01,AB,26,108281.0,10077687.0,"Ores, slag & ash",10185968.0
2019-01,ON,37,8926434.0,1178634.0,Photographic goods,10105068.0
2019-01,PE,07,0.0,10008432.0,Vegetables,10008432.0
2019-01,AB,63,9239081.0,642027.0,Other made-up textiles,9881108.0
2019-01,QC,11,1858406.0,7848694.0,Milling products,9707100.0
2019-01,BC,65,9557711.0,2723.0,Headgear,9560434.0
2019-01,QC,65,8378060.0,1151213.0,Headgear,9529273.0
2019-01,AB,83,8855997.0,618670.0,Miscellaneous metal articles,9474667.0
2019-01,NS,88,5153793.0,4311967.0,Aircraft & spacecraft,9465760.0
2019-01,MB,57,9419260.0,0.0,Carpets,9419260.0
2019-01,MB,19,6677590.0,2662095.0,Prepared cereals,9339685.0
2019-01,NB,28,6751955.0,2520624.0,Inorganic chemicals,9272579.0
2019-01,BC,31,4190910.0,5035973.0,Fertilizers,9226883.0
2019-01,MB,08,9200994.0,0.0,Fruit & nuts,9200994.0
2019-01,QC,01,4830993.0,4281032.0,Live animals,9112025.0
2019-01,ZZ,38,0.0,9094899.0,Misc chemical products,9094899.0
2019-01,MB,62,6306526.0,2734021.0,Woven apparel,9040547.0
2019-01,BC,57,8882167.0,101984.0,Carpets,8984151.0
2019-01,ON,66,8936600.0,14173.0,Umbrellas,8950773.0
2019-01,SK,02,8493610.0,382857.0,Meat & offal,8876467.0
2019-01,NS,62,8860216.0,3808.0,Woven apparel,8864024.0
2019-01,NB,99,242108.0,8476756.0,Confidential / low-value (CA),8718864.0
2019-01,MB,99,3065491.0,5514706.0,Confidential / low-value (CA),8580197.0
2019-01,NS,72,4636552.0,3931713.0,Iron & steel,8568265.0
2019-01,SK,16,8272818.0,292099.0,Prepared meat & fish,8564917.0
2019-01,ON,52,7088554.0,1426977.0,Cotton,8515531.0
2019-01,QC,97,2869469.0,5558166.0,Works of art,8427635.0
2019-01,MB,70,7989008.0,425149.0,Glass,8414157.0
2019-01,ON,67,8395116.0,565.0,Feathers & artificial flowers,8395681.0
2019-01,BC,98,2265212.0,5969337.0,Special transactions (CA),8234549.0
2019-01,PE,98,7443.0,8114987.0,Special transactions (CA),8122430.0
2019-01,MB,32,6884256.0,1087286.0,Tanning & dye extracts,7971542.0
2019-01,PE,03,0.0,7937835.0,Fish & seafood,7937835.0
2019-01,ON,41,2738913.0,5150122.0,Raw hides & skins,7889035.0
2019-01,BC,04,5098531.0,2784889.0,Dairy products,7883420.0
2019-01,SK,89,7762329.0,0.0,Ships & boats,7762329.0
2019-01,SK,76,5030593.0,2668945.0,Aluminium,7699538.0
2019-01,ZZ,28,0.0,7629558.0,Inorganic chemicals,7629558.0
2019-01,SK,25,3316772.0,4276374.0,"Salt, sulphur, stone, cement",7593146.0
2019-01,NS,21,5120576.0,2467947.0,Misc food preparations,7588523.0
2019-01,BC,93,6223366.0,1175228.0,Arms & ammunition,7398594.0
2019-01,NB,94,4821492.0,2501983.0,Furniture,7323475.0
2019-01,AB,30,6184974.0,1117062.0,Pharmaceuticals,7302036.0
2019-01,NS,61,7130270.0,100785.0,Knitted apparel,7231055.0
2019-01,ZZ,44,0.0,7205424.0,Wood & wood articles,7205424.0
2019-01,ZZ,26,0.0,7197241.0,"Ores, slag & ash",7197241.0
2019-01,BC,92,6513499.0,657559.0,Musical instruments,7171058.0
2019-01,NS,38,3395229.0,3774541.0,Misc chemical products,7169770.0
2019-01,MB,21,7029323.0,70838.0,Misc food preparations,7100161.0
2019-01,AB,62,7006484.0,76451.0,Woven apparel,7082935.0
2019-01,NB,07,2003107.0,4996160.0,Vegetables,6999267.0
2019-01,BC,56,6648629.0,335593.0,Wadding & felt,6984222.0
2019-01,QC,58,3132963.0,3777990.0,Special woven fabrics,6910953.0
2019-01,SK,34,6709645.0,159868.0,Soap & cleaning products,6869513.0
2019-01,AB,42,6698829.0,67700.0,Leather goods,6766529.0
2019-01,MB,03,50648.0,6660087.0,Fish & seafood,6710735.0
2019-01,NB,08,6603228.0,10323.0,Fruit & nuts,6613551.0
2019-01,ZZ,96,0.0,6544906.0,Miscellaneous manufactures,6544906.0
2019-01,ZZ,49,0.0,6282027.0,Printed books & media,6282027.0
2019-01,ZZ,03,0.0,6214853.0,Fish & seafood,6214853.0
2019-01,NS,94,4770726.0,1398367.0,Furniture,6169093.0
2019-01,NS,15,1477668.0,4645722.0,Animal/veg fats & oils,6123390.0
2019-01,SK,30,1264423.0,4774620.0,Pharmaceuticals,6039043.0
2019-01,NS,33,6019051.0,8284.0,Cosmetics & perfumes,6027335.0
2019-01,ZZ,97,0.0,5865001.0,Works of art,5865001.0
2019-01,ZZ,91,0.0,5783977.0,Clocks & watches,5783977.0
2019-01,BC,81,3746917.0,2036583.0,Other base metals,5783500.0
2019-01,NS,25,107209.0,5674048.0,"Salt, sulphur, stone, cement",5781257.0
2019-01,ZZ,74,0.0,5754135.0,Copper,5754135.0
2019-01,MB,35,4421848.0,1321559.0,Protein substances,5743407.0
2019-01,QC,06,5596259.0,55419.0,Live trees & plants,5651678.0
2019-01,SK,21,5092689.0,497782.0,Misc food preparations,5590471.0
2019-01,NB,23,1897397.0,3681930.0,Food industry residues,5579327.0
2019-01,NS,22,5422591.0,39322.0,Beverages & spirits,5461913.0
2019-01,QC,41,3630883.0,1776212.0,Raw hides & skins,5407095.0
2019-01,NL,99,107886.0,5203179.0,Confidential / low-value (CA),5311065.0
2019-01,ZZ,32,0.0,5309795.0,Tanning & dye extracts,5309795.0
2019-01,ZZ,75,0.0,5294014.0,Nickel,5294014.0
2019-01,ZZ,15,0.0,5246780.0,Animal/veg fats & oils,5246780.0
2019-01,NB,68,1273806.0,3959268.0,Stone & cement articles,5233074.0
2019-01,AB,17,2333294.0,2864705.0,Sugars,5197999.0
2019-01,AB,36,4348843.0,805670.0,Explosives,5154513.0
2019-01,SK,90,3735823.0,1391110.0,Optical & medical instruments,5126933.0
2019-01,ZZ,20,0.0,5113161.0,Prepared vegetables,5113161.0
2019-01,QC,13,2890274.0,2208644.0,Resins & gums,5098918.0
2019-01,AB,61,4932494.0,164163.0,Knitted apparel,5096657.0
2019-01,ON,51,3049106.0,1977116.0,Wool,5026222.0
2019-01,AB,03,4964888.0,36764.0,Fish & seafood,5001652.0
2019-01,AB,69,4963100.0,32170.0,Ceramic products,4995270.0
2019-01,AB,89,4965452.0,0.0,Ships & boats,4965452.0
2019-01,ZZ,21,0.0,4956376.0,Misc food preparations,4956376.0
2019-01,AB,96,4765307.0,159466.0,Miscellaneous manufactures,4924773.0
2019-01,QC,51,4740778.0,169903.0,Wool,4910681.0
2019-01,MB,96,4612446.0,297328.0,Miscellaneous manufactures,4909774.0
2019-01,NB,26,4848742.0,0.0,"Ores, slag & ash",4848742.0
2019-01,MB,63,4266835.0,574863.0,Other made-up textiles,4841698.0
2019-01,BC,59,4612436.0,184025.0,Coated textiles,4796461.0
2019-01,QC,24,4353094.0,437201.0,Tobacco,4790295.0
2019-01,SK,86,4714107.0,61788.0,Railway equipment,4775895.0
2019-01,AB,49,3901084.0,808064.0,Printed books & media,4709148.0
2019-01,NB,19,2004537.0,2680058.0,Prepared cereals,4684595.0
2019-01,NB,96,1048616.0,3599941.0,Miscellaneous manufactures,4648557.0
2019-01,ZZ,08,0.0,4615800.0,Fruit & nuts,4615800.0
2019-01,QC,92,2554984.0,2018476.0,Musical instruments,4573460.0
2019-01,MB,89,4564341.0,0.0,Ships & boats,4564341.0
2019-01,NS,74,173443.0,4379369.0,Copper,4552812.0
2019-01,MB,74,2940914.0,1592988.0,Copper,4533902.0
2019-01,NB,90,1777603.0,2746603.0,Optical & medical instruments,4524206.0
2019-01,AB,32,3477265.0,1012592.0,Tanning & dye extracts,4489857.0
2019-01,PE,85,3989.0,4445384.0,Electrical equipment,4449373.0
2019-01,SK,19,4099862.0,304006.0,Prepared cereals,4403868.0
2019-01,ON,36,4006647.0,355023.0,Explosives,4361670.0
2019-01,ZZ,56,0.0,4312571.0,Wadding & felt,4312571.0
2019-01,MB,42,4187074.0,66367.0,Leather goods,4253441.0
2019-01,PE,31,4245254.0,0.0,Fertilizers,4245254.0
2019-01,QC,80,2554235.0,1670247.0,Tin,4224482.0
2019-01,QC,67,2782130.0,1418371.0,Feathers & artificial flowers,4200501.0
2019-01,QC,91,3872907.0,325980.0,Clocks & watches,4198887.0
2019-01,MB,33,4133174.0,45348.0,Cosmetics & perfumes,4178522.0
2019-01,MB,04,2084237.0,2043274.0,Dairy products,4127511.0
2019-01,NB,38,3554673.0,487054.0,Misc chemical products,4041727.0
2019-01,NS,76,2420271.0,1607435.0,Aluminium,4027706.0
2019-01,NS,31,401600.0,3609345.0,Fertilizers,4010945.0
2019-01,BC,60,3974727.0,10976.0,Knitted fabrics,3985703.0
2019-01,ON,80,2969894.0,973930.0,Tin,3943824.0
2019-01,NS,28,3840768.0,74475.0,Inorganic chemicals,3915243.0
2019-01,ZZ,23,0.0,3876604.0,Food industry residues,3876604.0
2019-01,ZZ,54,0.0,3867922.0,Man-made filaments,3867922.0
2019-01,AB,97,660274.0,3145948.0,Works of art,3806222.0
2019-01,NS,19,474927.0,3295383.0,Prepared cereals,3770310.0
2019-01,SK,22,3613595.0,88262.0,Beverages & spirits,3701857.0
2019-01,NS,12,222001.0,3458332.0,Oil seeds,3680333.0
2019-01,QC,52,3502693.0,135326.0,Cotton,3638019.0
2019-01,PE,16,0.0,3606667.0,Prepared meat & fish,3606667.0
2019-01,ZZ,34,0.0,3582883.0,Soap & cleaning products,3582883.0
2019-01,SK,04,883306.0,2693133.0,Dairy products,3576439.0
2019-01,NB,76,2904596.0,664899.0,Aluminium,3569495.0
2019-01,ZZ,57,0.0,3568576.0,Carpets,3568576.0
2019-01,NL,16,0.0,3553819.0,Prepared meat & fish,3553819.0
2019-01,ZZ,86,0.0,3537603.0,Railway equipment,3537603.0
2019-01,QC,05,2263247.0,1209384.0,Other animal products,3472631.0
2019-01,SK,48,3463480.0,3578.0,Paper & paperboard,3467058.0
2019-01,ZZ,46,0.0,3456259.0,Basketware,3456259.0
2019-01,MB,64,3364174.0,75597.0,Footwear,3439771.0
2019-01,BC,91,3360234.0,70427.0,Clocks & watches,3430661.0
2019-01,MB,61,3414276.0,12804.0,Knitted apparel,3427080.0
2019-01,ZZ,16,0.0,3278249.0,Prepared meat & fish,3278249.0
2019-01,PE,38,25521.0,3225689.0,Misc chemical products,3251210.0
2019-01,ZZ,59,0.0,3240291.0,Coated textiles,3240291.0
2019-01,NB,89,3161524.0,27786.0,Ships & boats,3189310.0
2019-01,AB,09,3155568.0,15092.0,"Coffee, tea & spices",3170660.0
2019-01,ZZ,12,0.0,3150487.0,Oil seeds,3150487.0
2019-01,AB,74,1215697.0,1924360.0,Copper,3140057.0
2019-01,ZZ,17,0.0,3125553.0,Sugars,3125553.0
2019-01,SK,08,3001312.0,0.0,Fruit & nuts,3001312.0
2019-01,SK,69,2998946.0,0.0,Ceramic products,2998946.0
2019-01,ZZ,01,0.0,2970388.0,Live animals,2970388.0
2019-01,BC,05,1970720.0,994844.0,Other animal products,2965564.0
2019-01,NB,06,1528713.0,1417805.0,Live trees & plants,2946518.0
2019-01,MB,69,2933352.0,0.0,Ceramic products,2933352.0
2019-01,NL,28,2900620.0,0.0,Inorganic chemicals,2900620.0
2019-01,BC,54,2882952.0,1650.0,Man-made filaments,2884602.0
2019-01,NS,59,433291.0,2416484.0,Coated textiles,2849775.0
2019-01,SK,83,2790160.0,49717.0,Miscellaneous metal articles,2839877.0
2019-01,SK,20,2557361.0,263624.0,Prepared vegetables,2820985.0
2019-01,ZZ,18,0.0,2805876.0,Cocoa & cocoa products,2805876.0
2019-01,ZZ,19,0.0,2793487.0,Prepared cereals,2793487.0
2019-01,NB,22,2156821.0,631173.0,Beverages & spirits,2787994.0
2019-01,NS,83,1105440.0,1678819.0,Miscellaneous metal articles,2784259.0
2019-01,NS,20,995059.0,1772691.0,Prepared vegetables,2767750.0
2019-01,ZZ,25,0.0,2729929.0,"Salt, sulphur, stone, cement",2729929.0
2019-01,BC,46,2482475.0,203682.0,Basketware,2686157.0
2019-01,NB,92,2668.0,2653294.0,Musical instruments,2655962.0
2019-01,QC,66,2614342.0,41452.0,Umbrellas,2655794.0
2019-01,AB,04,1068837.0,1570892.0,Dairy products,2639729.0
2019-01,NB,72,2506709.0,128398.0,Iron & steel,2635107.0
2019-01,SK,70,2485571.0,127343.0,Glass,2612914.0
2019-01,ON,46,2520031.0,65277.0,Basketware,2585308.0
2019-01,BC,13,2436642.0,137635.0,Resins & gums,2574277.0
2019-01,NS,63,581267.0,1929800.0,Other made-up textiles,2511067.0
2019-01,AB,13,1085639.0,1419069.0,Resins & gums,2504708.0
2019-01,SK,32,2464669.0,19015.0,Tanning & dye extracts,2483684.0
2019-01,AB,64,2436444.0,9216.0,Footwear,2445660.0
2019-01,NB,56,2402437.0,833.0,Wadding & felt,2403270.0
2019-01,BC,66,2358523.0,32211.0,Umbrellas,2390734.0
2019-01,MB,05,479289.0,1877720.0,Other animal products,2357009.0
2019-01,NB,59,2279181.0,16771.0,Coated textiles,2295952.0
2019-01,AB,65,2272057.0,9160.0,Headgear,2281217.0
2019-01,MB,56,2154608.0,121222.0,Wadding & felt,2275830.0
2019-01,BC,36,1299932.0,959322.0,Explosives,2259254.0
2019-01,ZZ,31,0.0,2231380.0,Fertilizers,2231380.0
2019-01,SK,03,2222372.0,5850.0,Fish & seafood,2228222.0
2019-01,SK,82,2063900.0,159590.0,Tools & cutlery,2223490.0
2019-01,NB,25,1575047.0,616735.0,"Salt, sulphur, stone, cement",2191782.0
2019-01,ZZ,22,0.0,2105614.0,Beverages & spirits,2105614.0
2019-01,NB,12,1145612.0,946186.0,Oil seeds,2091798.0
2019-01,AB,35,1967920.0,92384.0,Protein substances,2060304.0
2019-01,SK,68,1982237.0,68568.0,Stone & cement articles,2050805.0
2019-01,MB,59,1982681.0,54964.0,Coated textiles,2037645.0
2019-01,ZZ,04,0.0,2034805.0,Dairy products,2034805.0
2019-01,SK,62,1917151.0,111236.0,Woven apparel,2028387.0
2019-01,ZZ,65,0.0,2024568.0,Headgear,2024568.0
2019-01,PE,48,0.0,1984173.0,Paper & paperboard,1984173.0
2019-01,MB,93,1943421.0,23926.0,Arms & ammunition,1967347.0
2019-01,AB,59,1204521.0,722390.0,Coated textiles,1926911.0
2019-01,SK,56,1921854.0,0.0,Wadding & felt,1921854.0
2019-01,NS,43,20.0,1913936.0,Furskins,1913956.0
2019-01,ZZ,35,0.0,1869286.0,Protein substances,1869286.0
2019-01,NB,88,1650555.0,209284.0,Aircraft & spacecraft,1859839.0
2019-01,NS,29,1534744.0,322017.0,Organic chemicals,1856761.0
2019-01,BC,67,1818566.0,30110.0,Feathers & artificial flowers,1848676.0
2019-01,MB,06,1821714.0,6461.0,Live trees & plants,1828175.0
2019-01,ZZ,81,0.0,1811698.0,Other base metals,1811698.0
2019-01,AB,57,1775589.0,0.0,Carpets,1775589.0
2019-01,MB,17,1354920.0,403235.0,Sugars,1758155.0
2019-01,AB,56,1704048.0,49137.0,Wadding & felt,1753185.0
2019-01,MB,18,620790.0,1130968.0,Cocoa & cocoa products,1751758.0
2019-01,SK,63,1725881.0,535.0,Other made-up textiles,1726416.0
2019-01,NL,85,1622046.0,101297.0,Electrical equipment,1723343.0
2019-01,NS,07,518763.0,1181265.0,Vegetables,1700028.0
2019-01,NS,23,186480.0,1492919.0,Food industry residues,1679399.0
2019-01,SK,74,1448100.0,221906.0,Copper,1670006.0
2019-01,SK,95,1619172.0,39346.0,Toys & sports equipment,1658518.0
2019-01,MB,58,735390.0,916925.0,Special woven fabrics,1652315.0
2019-01,PE,08,0.0,1647642.0,Fruit & nuts,1647642.0
2019-01,ZZ,41,0.0,1624084.0,Raw hides & skins,1624084.0
2019-01,ON,45,1585251.0,28208.0,Cork,1613459.0
2019-01,SK,35,1208318.0,403854.0,Protein substances,1612172.0
2019-01,NB,32,1611371.0,213.0,Tanning & dye extracts,1611584.0
2019-01,NS,54,745878.0,859851.0,Man-made filaments,1605729.0
2019-01,NL,39,1585868.0,16253.0,Plastics,1602121.0
2019-01,BC,52,1579108.0,3280.0,Cotton,1582388.0
2019-01,ZZ,27,0.0,1545847.0,Mineral fuels & oils,1545847.0
2019-01,SK,49,1536482.0,3107.0,Printed books & media,1539589.0
2019-01,YT,26,0.0,1536270.0,"Ores, slag & ash",1536270.0
2019-01,MB,36,1498890.0,0.0,Explosives,1498890.0
2019-01,ZZ,55,0.0,1490670.0,Man-made staple fibres,1490670.0
2019-01,NS,57,90777.0,1391341.0,Carpets,1482118.0
2019-01,NB,83,843597.0,637843.0,Miscellaneous metal articles,1481440.0
2019-01,SK,61,1362626.0,112674.0,Knitted apparel,1475300.0
2019-01,SK,75,1460995.0,0.0,Nickel,1460995.0
2019-01,NS,56,1095635.0,361622.0,Wadding & felt,1457257.0
2019-01,NB,54,1373219.0,75288.0,Man-made filaments,1448507.0
2019-01,ZZ,60,0.0,1431923.0,Knitted fabrics,1431923.0
2019-01,NL,61,3328.0,1421785.0,Knitted apparel,1425113.0
2019-01,ZZ,36,0.0,1414526.0,Explosives,1414526.0
2019-01,AB,54,1365546.0,24947.0,Man-made filaments,1390493.0
2019-01,NL,88,856633.0,529182.0,Aircraft & spacecraft,1385815.0
2019-01,MB,13,467943.0,916200.0,Resins & gums,1384143.0
2019-01,MB,91,1355034.0,0.0,Clocks & watches,1355034.0
2019-01,BC,55,1204087.0,130113.0,Man-made staple fibres,1334200.0
2019-01,NL,90,1095050.0,234147.0,Optical & medical instruments,1329197.0
2019-01,NB,70,1304669.0,8160.0,Glass,1312829.0
2019-01,NB,01,126675.0,1176391.0,Live animals,1303066.0
2019-01,NL,44,2343.0,1268301.0,Wood & wood articles,1270644.0
2019-01,AB,18,1194265.0,20045.0,Cocoa & cocoa products,1214310.0
2019-01,MB,55,1200872.0,125.0,Man-made staple fibres,1200997.0
2019-01,NS,69,1184329.0,0.0,Ceramic products,1184329.0
2019-01,SK,33,1151250.0,30686.0,Cosmetics & perfumes,1181936.0
2019-01,NS,35,68401.0,1104443.0,Protein substances,1172844.0
2019-01,MB,65,1102623.0,53452.0,Headgear,1156075.0
2019-01,AB,93,1123860.0,19059.0,Arms & ammunition,1142919.0
2019-01,NB,63,1100108.0,34159.0,Other made-up textiles,1134267.0
2019-01,NB,95,1126229.0,4066.0,Toys & sports equipment,1130295.0
2019-01,MB,24,1098895.0,0.0,Tobacco,1098895.0
2019-01,QC,46,1095052.0,3500.0,Basketware,1098552.0
2019-01,BC,58,1026024.0,60851.0,Special woven fabrics,1086875.0
2019-01,ZZ,52,0.0,1080381.0,Cotton,1080381.0
2019-01,MB,54,1067456.0,146.0,Man-made filaments,1067602.0
2019-01,NB,11,266816.0,794281.0,Milling products,1061097.0
2019-01,NS,70,897973.0,154233.0,Glass,1052206.0
2019-01,AB,91,939820.0,104652.0,Clocks & watches,1044472.0
2019-01,AB,06,1042158.0,0.0,Live trees & plants,1042158.0
2019-01,ZZ,24,0.0,1028561.0,Tobacco,1028561.0
2019-01,SK,88,797155.0,206166.0,Aircraft & spacecraft,1003321.0
2019-01,NB,15,909538.0,83565.0,Animal/veg fats & oils,993103.0
2019-01,SK,09,214927.0,760833.0,"Coffee, tea & spices",975760.0
2019-01,ZZ,58,0.0,947197.0,Special woven fabrics,947197.0
2019-01,NS,89,854104.0,92138.0,Ships & boats,946242.0
2019-01,SK,13,918371.0,22616.0,Resins & gums,940987.0
2019-01,PE,34,754.0,921264.0,Soap & cleaning products,922018.0
2019-01,NS,82,814064.0,107801.0,Tools & cutlery,921865.0
2019-01,NB,34,841079.0,77723.0,Soap & cleaning products,918802.0
2019-01,MB,81,897079.0,11306.0,Other base metals,908385.0
2019-01,PE,73,701314.0,184284.0,Articles of iron & steel,885598.0
2019-01,MB,75,576055.0,303065.0,Nickel,879120.0
2019-01,NB,33,864195.0,3735.0,Cosmetics & perfumes,867930.0
2019-01,BC,43,287487.0,579560.0,Furskins,867047.0
2019-01,ZZ,47,0.0,866366.0,Wood pulp,866366.0
2019-01,NB,21,683436.0,177785.0,Misc food preparations,861221.0
2019-01,SK,17,849846.0,0.0,Sugars,849846.0
2019-01,PE,87,0.0,846173.0,Vehicles,846173.0
2019-01,ON,14,806844.0,11819.0,Vegetable materials,818663.0
2019-01,NL,25,762523.0,55572.0,"Salt, sulphur, stone, cement",818095.0
2019-01,ZZ,13,0.0,815438.0,Resins & gums,815438.0
2019-01,NS,30,136638.0,659559.0,Pharmaceuticals,796197.0
2019-01,SK,36,779123.0,0.0,Explosives,779123.0
2019-01,SK,59,747367.0,29083.0,Coated textiles,776450.0
2019-01,MB,53,245321.0,522778.0,Vegetable textile fibres,768099.0
2019-01,PE,29,315037.0,435891.0,Organic chemicals,750928.0
2019-01,PE,21,0.0,736741.0,Misc food preparations,736741.0
2019-01,NS,02,0.0,717557.0,Meat & offal,717557.0
2019-01,NB,57,715858.0,0.0,Carpets,715858.0
2019-01,NB,17,62106.0,648878.0,Sugars,710984.0
2019-01,AB,67,709134.0,0.0,Feathers & artificial flowers,709134.0
2019-01,AB,66,707637.0,0.0,Umbrellas,707637.0
2019-01,NS,92,495491.0,211524.0,Musical instruments,707015.0
2019-01,NB,74,390959.0,311842.0,Copper,702801.0
2019-01,NL,38,698842.0,0.0,Misc chemical products,698842.0
2019-01,ON,53,630622.0,64256.0,Vegetable textile fibres,694878.0
2019-01,NB,82,541777.0,151392.0,Tools & cutlery,693169.0
2019-01,QC,53,683873.0,8227.0,Vegetable textile fibres,692100.0
2019-01,BC,45,681781.0,0.0,Cork,681781.0
2019-01,MB,47,288069.0,364449.0,Wood pulp,652518.0
2019-01,NB,49,429783.0,199436.0,Printed books & media,629219.0
2019-01,NB,31,515510.0,108971.0,Fertilizers,624481.0
2019-01,NS,95,130939.0,481898.0,Toys & sports equipment,612837.0
2019-01,NS,10,611054.0,168.0,Cereals,611222.0
2019-01,NB,05,512620.0,97043.0,Other animal products,609663.0
